transaction_id,timestamp,description,amount,currency,transaction_type,transaction_category,transaction_classification,merchant_name,running_balance_amount,running_balance_currency,meta_bank_transaction_id,meta_provider_category,meta_counterpart_sort_code,meta_counterpart_account_number
1bd043ab726964751a2f35187477ba53,2021-09-27T00:00:00Z,MS JANE DOE,15.86,GBP,CREDIT,TRANSFER,,,-588.79,GBP,,TFR,,
d7bf1195bd37518b99b7dacacc1c312f,2021-09-27T00:00:00Z,DVLA LICENSE,-20.56,GBP,DEBIT,DIRECT_DEBIT,,,-609.35,GBP,,DD,,
21427276cb373aefefc127ffae5fd452,2021-09-27T00:00:00Z,E&L INSURANCE,-2.99,GBP,DEBIT,DIRECT_DEBIT,,,-612.34,GBP,,DD,,
2f23308160958974b7160f9692abb4d6,2021-09-27T00:00:00Z,TESCO ONLINE SHOPPING,-23.62,GBP,DEBIT,DIRECT_DEBIT,,,-635.96,GBP,,DD,,
59977dcd32c2baca3c70a937c0ab75f8,2021-09-27T00:00:00Z,PAYPAL EBAY,-7.56,GBP,DEBIT,PURCHASE,,,-643.52,GBP,,DEB,,
2cd44f36bb5ad6a983f81f158baa6e0a,2021-09-25T00:00:00Z,CASHBACK,70.0,GBP,CREDIT,CASH,,,-573.52,GBP,,CSH,,
87849e4e639d53a6aa2c85b9165bbd87,2021-09-25T00:00:00Z,MENS HEALTH SUBSCRIPTION,-24.5,GBP,DEBIT,DIRECT_DEBIT,,,-598.02,GBP,,DD,,
70ce5af6e3edd193259310f908fb3c98,2021-09-25T00:00:00Z,OUTGOING DD,-10.0,GBP,DEBIT,DIRECT_DEBIT,,,-608.02,GBP,,DD,,
da6398039c31509fa4cf97645b795561,2021-09-25T00:00:00Z,SAVE THE CHANGE,-0.41,GBP,DEBIT,BILL_PAYMENT,,,-608.43,GBP,,BP,,
4212960bbf07bb35e3a26b696cfa3fb9,2021-09-25T00:00:00Z,AMAZON PLC,-36.59,GBP,DEBIT,PURCHASE,,,-645.02,GBP,,DEB,,
73b4f172dd50bea47856f84453709868,2021-09-25T00:00:00Z,SAVE THE CHANGE,-0.5,GBP,DEBIT,BILL_PAYMENT,,,-645.52,GBP,,BP,,
f4dab8de101b8a09920503a07a776301,2021-09-25T00:00:00Z,WWW.BINGO.COM,-10.5,GBP,DEBIT,PURCHASE,,,-656.02,GBP,,DEB,,
d60b5085b5046022ba9c41c5d671cc36,2021-09-23T00:00:00Z,MORSES CLUB LTD,-30.0,GBP,DEBIT,PURCHASE,,,-626.02,GBP,,DEB,,
a9799276f387693df7ebca8516d35e25,2021-09-23T00:00:00Z,ANYVAN LTD,32.5,GBP,CREDIT,CREDIT,,,-593.52,GBP,,FPI,,
b99d01b4050173e215edb6ed025978d8,2021-09-23T00:00:00Z,LNK ATM WITHDRAWAL,-100.0,GBP,DEBIT,ATM,,,-693.52,GBP,,CPT,,
7ca580162376daef2edded18e35c276a,2021-09-23T00:00:00Z,SAVE THE CHANGE,-1.57,GBP,DEBIT,BILL_PAYMENT,,,-695.09,GBP,,BP,,
7d8020a3d2f1a4ef2e8a419aafa4426f,2021-09-23T00:00:00Z,WWW.METROBANK.COM,-20.0,GBP,DEBIT,PURCHASE,,,-715.09,GBP,,DEB,,
c8c7f45cfaddb11815627ef397f5a890,2021-09-22T00:00:00Z,AMAZON INT'L,-5.0,GBP,DEBIT,PURCHASE,,,-720.09,GBP,,DEB,,
8a0e70575973e4f107773741079f49e9,2021-09-22T00:00:00Z,SAVE THE CHANGE,-0.01,GBP,DEBIT,BILL_PAYMENT,,,-720.1,GBP,,BP,,
6c634ab4bfc547988e1a966f9e8798e1,2021-09-22T00:00:00Z,TESCO MOBILE LTD,-39.25,GBP,DEBIT,PURCHASE,,,-759.35,GBP,,DEB,,
acdb1ba2cac34558d8b3bb4a6b7d5fbc,2021-09-22T00:00:00Z,PAYPAL WWW.EBAY.COM,-36.59,GBP,DEBIT,PURCHASE,,,-795.94,GBP,,DEB,,
cfc6f898a075ba9e1cee2601fd2c2b18,2021-09-22T00:00:00Z,OAKAM LIMITED,-36.59,GBP,DEBIT,PURCHASE,,,-832.53,GBP,,DEB,,
dd39824f05d89482bfc49f76a2f55f5f,2021-09-20T00:00:00Z,REGENDA REDWING,-150.0,GBP,DEBIT,PURCHASE,,,-982.53,GBP,,DEB,,
128f33c2717133f94f663e49cc63aa70,2021-09-20T00:00:00Z,WORKING TAX CREDIT,22.42,GBP,CREDIT,CREDIT,,,-960.11,GBP,,BGC,,
6cbad4352975e6e134201f3dc0655a82,2021-09-20T00:00:00Z,PARKRETAIL.CO.UK,-550.0,GBP,DEBIT,PURCHASE,,,-1510.11,GBP,,DEB,,
b75af66d7dfc46cbf0735b10295ef109,2021-09-20T00:00:00Z,CHILD TAX CREDIT,345.13,GBP,CREDIT,CREDIT,,,-1164.98,GBP,,BGC,,
a57034dfff0ab103b0eec6e8eea375c6,2021-09-19T00:00:00Z,AMAZON PRIME,-7.99,GBP,DEBIT,PURCHASE,,,-1172.97,GBP,,DEB,,
515fbd7ba595af402b83d6f81c8b88a0,2021-09-19T00:00:00Z,CLEVELEYS.COM,1450.42,GBP,CREDIT,CREDIT,,,277.45,GBP,,DEP,,
c38e11cee895646e6980871a8930fdd8,2021-09-18T00:00:00Z,CIRCLE UK TRADING,82.21,GBP,CREDIT,CREDIT,,,359.66,GBP,,FPI,,
c8925b325255dec67f474b4339951853,2021-09-17T00:00:00Z,MR JOHN SMITH,137.6,GBP,CREDIT,CREDIT,,,497.26,GBP,,BGC,,
f2e6ee39f78024f02c3f314bc4062095,2021-09-17T00:00:00Z,AA INSURANCE,-12.73,GBP,DEBIT,DIRECT_DEBIT,,,484.53,GBP,,DD,,
4032fc6a16683dce6fd91dab46020a7a,2021-09-17T00:00:00Z,AXA WEALTH LTD,-40.0,GBP,DEBIT,DIRECT_DEBIT,,,444.53,GBP,,DD,,
7142952f92f264313525dbb0fbb6ef88,2021-09-17T00:00:00Z,MORRISONS PETROL,-20.0,GBP,DEBIT,PURCHASE,,,424.53,GBP,,DEB,,
1a8730ad1d6040841448f8d72562ffc3,2021-09-17T00:00:00Z,SAVE THE CHANGE,-0.63,GBP,DEBIT,BILL_PAYMENT,,,423.9,GBP,,BP,,
2cc805f2da4461b3582f27e92bc09f34,2021-09-17T00:00:00Z,TAILSCOM,-6.37,GBP,DEBIT,PURCHASE,,,417.53,GBP,,DEB,,
7d3a7a4dcfcc3a7a0dae0e546f0261cb,2021-09-15T00:00:00Z,ASDA STOES LTD,-32.0,GBP,DEBIT,PURCHASE,,,385.53,GBP,,DEB,,
92d6ee6be14fe590726d5bd6aec7a023,2021-09-15T00:00:00Z,SAVE THE CHANGE,-0.55,GBP,DEBIT,BILL_PAYMENT,,,384.98,GBP,,BP,,
72ad76256d861025f59fdc7c42658978,2021-09-15T00:00:00Z,AMAZON BLACK FRIDAY,-15.45,GBP,DEBIT,PURCHASE,,,369.53,GBP,,DEB,,
e808240acc50ad4aa38576df42b7f4c2,2021-09-15T00:00:00Z,SAVE THE CHANGE,-0.5,GBP,DEBIT,BILL_PAYMENT,,,369.03,GBP,,BP,,
402c9eeef20d71d55ff58970540d0b78,2021-09-15T00:00:00Z,TESCO EXTRA,-3.59,GBP,DEBIT,PURCHASE,,,365.44,GBP,,DEB,,
17e8cb28d2fa3912e894380c88408a09,2021-09-15T00:00:00Z,PAYPAL EBAY,-10.0,GBP,DEBIT,PURCHASE,,,355.44,GBP,,DEB,,
5390561d41ca6cd2ef88e44c08f6d642,2021-09-14T00:00:00Z,PAYPAL BETFRED,-2.0,GBP,DEBIT,PURCHASE,,,353.44,GBP,,DEB,,
12843588abe778dd35b623cc8f3e3460,2021-09-14T00:00:00Z,MT SECURETRADE LIM,-20.5,GBP,DEBIT,PURCHASE,,,332.94,GBP,,DEB,,
d89d79d9cffac38485952620c84a7c7f,2021-09-14T00:00:00Z,MT SECURETRADE LIM,43.5,GBP,CREDIT,PURCHASE,,,376.44,GBP,,DEB,,
97578168c48f26aa3bdbcdcbeb478d88,2021-09-12T00:00:00Z,SAVE THE CHANGE,-0.41,GBP,DEBIT,BILL_PAYMENT,,,376.03,GBP,,BP,,
ae7d0f07d18e024b0b0afdffd2b8f5ca,2021-09-12T00:00:00Z,AA MEMBERSHIP,-23.11,GBP,DEBIT,DIRECT_DEBIT,,,352.92,GBP,,DD,,
10f9e7f32690a18b036d9f4852e77ec6,2021-09-11T00:00:00Z,CIRCLE UK TRADING,50.0,GBP,CREDIT,CREDIT,,,402.92,GBP,,FPI,,
8340fbb32fd8b507e5ebb81ee9f6cc6d,2021-09-11T00:00:00Z,MS JANE DOE,50.0,GBP,CREDIT,TRANSFER,,,452.92,GBP,,TFR,,
580c575b6d0a948ea8a329a1d417478f,2021-09-11T00:00:00Z,WORKING TAX CREDIT,22.42,GBP,CREDIT,CREDIT,,,475.34,GBP,,BGC,,
7ad0b2a4d812251dbd0a1debdd63b638,2021-09-11T00:00:00Z,BUTLINS HOLIDAYS,-17.0,GBP,DEBIT,PURCHASE,,,458.34,GBP,,DEB,,
7f65f98e9691842ad1525f73f6f5841f,2021-09-10T00:00:00Z,AXA WEALTH LTD,-40.0,GBP,DEBIT,DIRECT_DEBIT,,,418.34,GBP,,DD,,
87af1fdc574ea93a3f95b4f66560d74f,2021-09-10T00:00:00Z,ASDA STORES LTD,-5.0,GBP,DEBIT,PURCHASE,,,413.34,GBP,,DEB,,
58afb8206df8c7758d3fe39b524b6b36,2021-09-10T00:00:00Z,RETURNED DD,40.0,GBP,CREDIT,CREDIT,,,453.34,GBP,,DEP,,
06b9cd0b091261e90620b4e965780d4c,2021-09-10T00:00:00Z,CIRCLE UK TRADING,50.36,GBP,CREDIT,CREDIT,,,503.7,GBP,,FPI,,
2aea6b5e0273bca2215c7d6431c077e6,2021-09-10T00:00:00Z,OUTGOING DD,-30.0,GBP,DEBIT,DIRECT_DEBIT,,,473.7,GBP,,DD,,
64180e36b225cdfb479af5c577d495fc,2021-09-10T00:00:00Z,EDF ENERGY,-24.5,GBP,DEBIT,BILL_PAYMENT,,,449.2,GBP,,BP,,
92cd78d86decfc0cfb46372b1f759005,2021-09-09T00:00:00Z,DVLA LICENCE,-23.62,GBP,DEBIT,DIRECT_DEBIT,,,425.58,GBP,,DD,,
1427bc58acbb579e19c4ba72e437ce82,2021-09-09T00:00:00Z,DVLA TAX,-20.56,GBP,DEBIT,DIRECT_DEBIT,,,405.02,GBP,,DD,,
391607b3255618f39f5cfd439d86f24c,2021-09-09T00:00:00Z,SAVE THE CHANGE,-0.41,GBP,DEBIT,BILL_PAYMENT,,,404.61,GBP,,BP,,
d9d05c0c2b1c6eae5f56177e04be7d6c,2021-09-09T00:00:00Z,MS JANE DOE,70.0,GBP,CREDIT,TRANSFER,,,474.61,GBP,,TFR,,
81ed9dd0b3f4301410248008b9122749,2021-09-08T00:00:00Z,SAVE THE CHANGE,-0.01,GBP,DEBIT,BILL_PAYMENT,,,474.6,GBP,,BP,,
884d81da49f1598ec68004b19c35322b,2021-09-08T00:00:00Z,WORKING TAX CREDIT,22.42,GBP,CREDIT,CREDIT,,,497.02,GBP,,BGC,,
21f0c3e9b3451de1fbad52d930a84240,2021-09-08T00:00:00Z,CREDITREPORTSERVIC,-14.99,GBP,DEBIT,PURCHASE,,,482.03,GBP,,DEB,,
a7359ad577529a0065ad87eba6e36f29,2021-09-08T00:00:00Z,REGENDA REDWING RE,-100.0,GBP,DEBIT,PURCHASE,,,382.03,GBP,,DEB,,
8e6a89e0b37f240dcc31a6ce6a634569,2021-09-08T00:00:00Z,BROADWAY GAMING LT CD 0315,-10.0,GBP,DEBIT,PURCHASE,,,372.03,GBP,,DEB,,
de82dda5cd4c8b5f58da5cadf3ca9ed6,2021-09-08T00:00:00Z,SAVE THE CHANGE,-0.69,GBP,DEBIT,BILL_PAYMENT,,,371.34,GBP,,BP,,
da75bb0088f24decc5e91733476791a3,2021-09-08T00:00:00Z,SAVE THE CHANGE,-1.04,GBP,DEBIT,BILL_PAYMENT,,,370.3,GBP,,BP,,
8d4693c66ef74a78e95d1a03282512cf,2021-09-08T00:00:00Z,BOOKER LIMITED BLA,-24.31,GBP,DEBIT,PURCHASE,,,345.99,GBP,,DEB,,
5176263feae213a779c714e1a48fb0ad,2021-09-07T00:00:00Z,EE & T-MOBILE,-82.37,GBP,DEBIT,PURCHASE,,,263.62,GBP,,DEB,,
78689e84acd80997eacffe4800590d69,2021-09-07T00:00:00Z,SAVE THE CHANGE,-1.15,GBP,DEBIT,BILL_PAYMENT,,,262.47,GBP,,BP,,
d6db95070e56f5729c5b062f699e9610,2021-09-07T00:00:00Z,MS JANE DOE,-70.0,GBP,DEBIT,TRANSFER,,,192.47,GBP,,TFR,,
d15a55758faff849dd87212740390d46,2021-09-07T00:00:00Z,18db38 Betropolis LTD LC Betropolis,-10.0,GBP,DEBIT,PURCHASE,,,45.1,GBP,,DEB,,
1fe354343c8cbe04ebaa1d5a3e31ca54,2021-09-06T00:00:00Z,TESCO MOBILE LTD,-28.25,GBP,DEBIT,PURCHASE,,,164.22,GBP,,DEB,,
9ec9c056d7587e437fb1796c2bfab442,2021-09-06T00:00:00Z,WORKING TAX CREDIT,22.42,GBP,CREDIT,CREDIT,,,186.64,GBP,,BGC,,
fdc992b0a6f902ef017e52054f3e423b,2021-09-06T00:00:00Z,W M MORRISONS PLC,-12.89,GBP,DEBIT,PURCHASE,,,173.75,GBP,,DEB,,
140a2cb2d7791e61bc0d4087cf8fafb5,2021-09-06T00:00:00Z,TESCO MOBILE LTD,-50.0,GBP,DEBIT,PURCHASE,,,123.75,GBP,,DEB,,
58894c096a0a796e6705edd7024cb763,2021-09-06T00:00:00Z,HOME BARGAINS FLEE,-9.71,GBP,DEBIT,PURCHASE,,,114.04,GBP,,DEB,,
4c0a2605fc014865e8a86f1ce4a926d5,2021-09-06T00:00:00Z,CHILD TAX CREDIT,346.35,GBP,CREDIT,CREDIT,,,460.39,GBP,,BGC,,
4fea0226ed939e86f674f588972eb105,2021-09-06T00:00:00Z,MR JOHN SMITH,137.6,GBP,CREDIT,CREDIT,,,597.99,GBP,,BGC,,
4dd93561adc01914ea771ab7c811c7b4,2021-09-06T00:00:00Z,MS JANE DOE,61.89,GBP,CREDIT,TRANSFER,,,659.88,GBP,,TFR,,
6f7c4e29bbd195a15fe20c01729382ec,2021-09-06T00:00:00Z,SAVE THE CHANGE,-0.01,GBP,DEBIT,BILL_PAYMENT,,,659.87,GBP,,BP,,
3ed5c6e92486c20c540a490dd776bc4f,2021-09-06T00:00:00Z,AMAZON PRIME,-5.0,GBP,DEBIT,PURCHASE,,,654.87,GBP,,DEB,,
6f7bf058857c7139986805fdc696fb3c,2021-09-05T00:00:00Z,LNK ATM WITHDRAWAL,-60.0,GBP,DEBIT,ATM,,,594.87,GBP,,CPT,,
35c3d46d6d5d7d618394d26f8f435b07,2021-09-05T00:00:00Z,SAVE THE CHANGE,-1.89,GBP,DEBIT,BILL_PAYMENT,,,592.98,GBP,,BP,,
ac390be9a0574ad59540ec7d6e3196f5,2021-09-05T00:00:00Z,THE INSURANCE EMPO,-5.79,GBP,DEBIT,DIRECT_DEBIT,,,587.19,GBP,,DD,,
eb17706a37db75b2572adea9dd59c5c5,2021-09-05T00:00:00Z,AMAZON PRIME,-7.99,GBP,DEBIT,PURCHASE,,,579.2,GBP,,DEB,,
00debeec69de72ffb0c9ee011c4652ff,2021-09-05T00:00:00Z,VANQUIS BANK,-23.15,GBP,DEBIT,PURCHASE,,,556.05,GBP,,DEB,,
9431758257170332e0136d5752f22136,2021-09-05T00:00:00Z,AA INSURANCE,-12.73,GBP,DEBIT,DIRECT_DEBIT,,,543.32,GBP,,DD,,
f8340cb68942807b55ec16942a4cb056,2021-09-05T00:00:00Z,WWW.TAILS.COM,-6.37,GBP,DEBIT,PURCHASE,,,536.95,GBP,,DEB,,
932c228c6ea6e22c812bc5d93a5d7f76,2021-09-05T00:00:00Z,ANNATAR,-20.0,GBP,DEBIT,PURCHASE,,,516.95,GBP,,DEB,,
988290d29cf3394f371d83161266f2e0,2021-09-04T00:00:00Z,ANNATAR LIMITED,10.0,GBP,CREDIT,PURCHASE,,,526.95,GBP,,DEB,,
bb8da0cc9f26c449416a34c98e61cca0,2021-09-04T00:00:00Z,ANYVAN LTD,70.0,GBP,CREDIT,CREDIT,,,596.95,GBP,,FPI,,
ab8a033cbdb061326e3e7e685a1a1a19,2021-09-04T00:00:00Z,ANYVAN LTD,59.17,GBP,CREDIT,CREDIT,,,656.12,GBP,,FPI,,
5ca6a4bbf41cfb883160495397331874,2021-09-04T00:00:00Z,LNK ATM LONDON,-20.0,GBP,DEBIT,ATM,,,636.12,GBP,,CPT,,
7b3628b802bf75041ad673a4fe3e6606,2021-09-04T00:00:00Z,LAPTOP DIRECT LTD.,-5.0,GBP,DEBIT,PURCHASE,,,631.12,GBP,,DEB,,
0d8ae23243c83732879e31ec81eda889,2021-09-04T00:00:00Z,ANIMAL FRIENDS LTD,-3.07,GBP,DEBIT,DIRECT_DEBIT,,,628.05,GBP,,DD,,
fbdd4295017c24eae9e0482ec7c41472,2021-09-04T00:00:00Z,LNK ATM WITHDRAWAL,-100.0,GBP,DEBIT,ATM,,,528.05,GBP,,CPT,,
fd5f89b6eebbc5d089c4d8948c609347,2021-09-04T00:00:00Z,MR JOHN SMITH,100.0,GBP,CREDIT,TRANSFER,,,628.05,GBP,,TFR,,
e531b31533c20ced7519af38b99631db,2021-09-04T00:00:00Z,INTUIT LIMITED,-3.59,GBP,DEBIT,DIRECT_DEBIT,,,624.46,GBP,,DD,,
3f042b6d10c6b526d379779442deeceb,2021-09-04T00:00:00Z,PAYPAL EBAY,25.0,GBP,CREDIT,PURCHASE,,,649.46,GBP,,DEB,,
86679843568ca1bdc525868d1878f64e,2021-09-04T00:00:00Z,RENT,-130.0,GBP,DEBIT,BILL_PAYMENT,,,519.46,GBP,,BP,,
dba442915a832fe750f8b6af7f4b622c,2021-09-03T00:00:00Z,MS JANE DOE,0.89,GBP,CREDIT,TRANSFER,,,520.35,GBP,,TFR,,
a7c7c646b5841e2045f531f7a7465693,2021-09-03T00:00:00Z,SAVE THE CHANGE,-0.41,GBP,DEBIT,BILL_PAYMENT,,,519.94,GBP,,BP,,
d58ee8c5455edd1aa8af1ae92560db00,2021-09-03T00:00:00Z,MS JANE DOE,130.0,GBP,CREDIT,TRANSFER,,,649.94,GBP,,TFR,,
4b6fe8d1410a5739cbe9ed907cddf831,2021-09-03T00:00:00Z,MR JOHN SMITH,7.0,GBP,CREDIT,TRANSFER,,,656.94,GBP,,TFR,,
0c3d5da14b8126e3e123880bb5f93e54,2021-09-03T00:00:00Z,AA MEMBERSHIP,-23.11,GBP,DEBIT,DIRECT_DEBIT,,,633.83,GBP,,DD,,
1dc2c29cc8d905eb672a8fa0882f78f0,2021-09-03T00:00:00Z,VIRGIN GAMES,35.49,GBP,CREDIT,PURCHASE,,,669.32,GBP,,DEB,,
08b5297b18d4eaddd5e9004361f7be94,2021-09-03T00:00:00Z,SAVE THE CHANGE,-0.01,GBP,DEBIT,BILL_PAYMENT,,,669.31,GBP,,BP,,
196f55344cb2a603f8f07e3e90089fb5,2021-09-03T00:00:00Z,GOOGLE PLAY STORE,-2.99,GBP,DEBIT,PURCHASE,,,666.32,GBP,,DEB,,
c587aa8ad147610a8eaea9f5687ea1f1,2021-09-03T00:00:00Z,TESCO EXTRA,-30.0,GBP,DEBIT,PURCHASE,,,636.32,GBP,,DEB,,
a97fa2d4e097a1b8c6962953ea9657c2,2021-09-03T00:00:00Z,RETURNED DIRECT DEBIT,40.0,GBP,CREDIT,CREDIT,,,676.32,GBP,,DEP,,
3b4ce223952d1fe8992ba782c6ec7367,2021-09-03T00:00:00Z,LNK ATM LONDON,-40.0,GBP,DEBIT,ATM,,,636.32,GBP,,CPT,,
13ca5fd8ed2cc4d0591165a925c08062,2021-09-03T00:00:00Z,WWW.ASDA.COM,-5.0,GBP,DEBIT,PURCHASE,,,631.32,GBP,,DEB,,
814e8049884792cf1b975e4768c88c20,2021-09-02T00:00:00Z,MR JOHN SMITH,30.0,GBP,CREDIT,TRANSFER,,,661.32,GBP,,TFR,,
d9c69074f134cd2beebcd564d7bcf7fd,2021-09-02T00:00:00Z,LNK ATM LONDON,-30.0,GBP,DEBIT,ATM,,,631.32,GBP,,CPT,,
c908c3d8f7255af75741f152b9523b4b,2021-09-02T00:00:00Z,MR JOHN SMITH,10.0,GBP,CREDIT,TRANSFER,,,641.32,GBP,,TFR,,
6b62efe35c30995dbfe2166e70fbf564,2021-09-02T00:00:00Z,SAVE THE CHANGE,-0.59,GBP,DEBIT,BILL_PAYMENT,,,640.73,GBP,,BP,,
3bb4aa25d9a4f3b42367ce7ab300df57,2021-09-01T00:00:00Z,TALKTALK TELECOM,-46.82,GBP,DEBIT,PURCHASE,,,593.91,GBP,,DEB,,
44b637cb6df404a1604b00a1276c65a6,2021-09-01T00:00:00Z,ACCOUNT OVERDRAFT FEE,-0.01,GBP,DEBIT,BILL_PAYMENT,,,593.9,GBP,,BP,,
9201f3254ae9c6f875179d73140a1863,2021-09-01T00:00:00Z,MR JOHN SMITH,-227.0,GBP,DEBIT,TRANSFER,,,366.9,GBP,,TFR,,
3e6c58eafdc85a7acb41b14c14559224,2021-09-01T00:00:00Z,TESCO,-39.99,GBP,DEBIT,PURCHASE,,,326.91,GBP,,DEB,,
8d58b650cc170bf40298fce7c4186b33,2021-09-01T00:00:00Z,REVOLUT,-0.01,GBP,DEBIT,PURCHASE,,,326.9,GBP,,DEB,,
d2f591296aa4424ba5e8ba3bdf475ec2,2021-09-01T00:00:00Z,CENTRA,-0.01,GBP,DEBIT,PURCHASE,,,326.89,GBP,,DEB,,
6b6950d8fe438398893e5e659c1c6c60,2021-09-01T00:00:00Z,DUNNES STORES,-0.01,GBP,DEBIT,PURCHASE,,,326.88,GBP,,DEB,,
b9a89a0565e494da0b540986e93608e5,2021-09-01T00:00:00Z,SPAR,-0.01,GBP,DEBIT,PURCHASE,,,326.87,GBP,,DEB,,
4ba19797b2a2e8e12425d78c35391423,2021-09-01T00:00:00Z,SPAR,-0.01,GBP,DEBIT,PURCHASE,,,326.86,GBP,,DEB,,
7efee44ce1c542e0ab143cb6217c8643,2021-09-01T00:00:00Z,SUPERVALUE,-0.01,GBP,DEBIT,PURCHASE,,,326.85,GBP,,DEB,,
b7002f6f7758f73e656cc3bbccd42937,2021-09-01T00:00:00Z,LIDL,-0.01,GBP,DEBIT,PURCHASE,,,326.84,GBP,,DEB,,
98fac4f66481fbe2acfb2d154ff88576,2021-09-01T00:00:00Z,APLLEGREEN,-0.01,GBP,DEBIT,PURCHASE,,,326.83,GBP,,DEB,,
c90f6673fb61b5e19f41ab6a15823e22,2021-09-01T00:00:00Z,MCDONALD'S,-0.01,GBP,DEBIT,PURCHASE,,,326.82,GBP,,DEB,,
3dee2a8decca1eb8b8c8cfb698d12d4e,2021-09-01T00:00:00Z,HARVEY NORMAN,-0.01,GBP,DEBIT,PURCHASE,,,326.81,GBP,,DEB,,
26b1c6cc2b65c778e6bb715bf063cca4,2021-09-01T00:00:00Z,ULSTER BANK,-0.01,GBP,DEBIT,PURCHASE,,,326.8,GBP,,DEB,,
7727b674b6687043211bf3fc662eddf9,2021-09-01T00:00:00Z,CIRCLE K,-0.01,GBP,DEBIT,PURCHASE,,,326.79,GBP,,DEB,,
e3a96fdaa07ace7b945ddde36a0cea1f,2021-09-01T00:00:00Z,BET365,-0.01,GBP,DEBIT,PURCHASE,,,326.78,GBP,,DEB,,
2e4259b7ad619da970cbdf62792e463c,2021-09-01T00:00:00Z,ACCOUNT OVERDRAFT FEE,-0.01,GBP,DEBIT,BILL_PAYMENT,,,326.77,GBP,,BP,,
1146d5bf79c3e2710563cbf43793d926,2021-09-01T00:00:00Z,Sainsbury's,-23.99,GBP,DEBIT,PURCHASE,,,302.78,GBP,,DEB,,
e6447654c5cb361dbbef14250e5f6730,2021-09-01T00:00:00Z,MR JOHN SMITH,-20.91,GBP,DEBIT,TRANSFER,,,282.78,GBP,,TFR,,
ea9a19bb4aaa498d8a90a20f8585b4c7,2021-09-01T00:00:00Z,NUDE FINANCE,-10.0,GBP,DEBIT,PURCHASE,,,272.78,GBP,,DEB,,
0fb0359ea5bc60639089f34c438d6953,2021-09-01T00:00:00Z,E.ON NEXT,-10.0,GBP,DEBIT,PURCHASE,,,262.78,GBP,,DEB,,
94bce667ba5ab815c861d4dd37ac35e4,2021-09-01T00:00:00Z,L&G INSURANCE,-10.0,GBP,DEBIT,PURCHASE,,,252.78,GBP,,DEB,,
c630ed7cc753956ab8d10bbb39c7e683,2021-09-01T00:00:00Z,HALIFAX,-10.0,GBP,DEBIT,PURCHASE,,,242.78,GBP,,DEB,,
2066c4dfafb5fb2c6237f17c93259732,2021-09-01T00:00:00Z,OVO ENERGY,-10.0,GBP,DEBIT,PURCHASE,,,232.78,GBP,,DEB,,
3c5b71e41af44181dac3d083e26a7b8b,2021-08-28T00:00:00Z,TSB CLEVELEYS,420.0,GBP,CREDIT,CASH,,,-640.42,GBP,,CSH,,
d41c63a91a83844e2b2ed776933fbbd4,2021-08-28T00:00:00Z,AMAZON INT'L,-36.59,GBP,DEBIT,PURCHASE,,,-677.01,GBP,,DEB,,
84a2e4817ca606f4ad5bdf7a08da8616,2021-08-28T00:00:00Z,RETURNED DD,40.0,GBP,CREDIT,CREDIT,,,-637.01,GBP,,DEP,,
4241cdd4cc4690225b8d6e4013473fa2,2021-08-28T00:00:00Z,MR JOHN SMITH,-32.72,GBP,DEBIT,TRANSFER,,,-669.73,GBP,,TFR,,
3888e4eb24c96988f0c16907ffab9796,2021-08-28T00:00:00Z,WORKING TAX CREDIT,22.42,GBP,CREDIT,CREDIT,,,-647.31,GBP,,BGC,,
54d3e2ddd8d93d5092fbdf73a2165fd1,2021-08-27T00:00:00Z,MS JANE DOE,-7.93,GBP,DEBIT,TRANSFER,,,-655.24,GBP,,TFR,,
f43637fdf3e2c975cbf53b96ce7e1969,2021-08-27T00:00:00Z,CIRCLE UK TRADING REFUND,50.59,GBP,CREDIT,CREDIT,,,-604.65,GBP,,DEP,,
1833afba5d82e9036245e72bc08fbc1a,2021-08-27T00:00:00Z,MS JANE DOE,15.86,GBP,CREDIT,TRANSFER,,,-588.79,GBP,,TFR,,
0608b1d9be8d458e00ba2d3b8fd3376c,2021-08-27T00:00:00Z,DVLA LICENSE,-20.56,GBP,DEBIT,DIRECT_DEBIT,,,-609.35,GBP,,DD,,
ebc6707fc70681758c42772a8cc1ae94,2021-08-27T00:00:00Z,E&L INSURANCE,-2.99,GBP,DEBIT,DIRECT_DEBIT,,,-612.34,GBP,,DD,,
beef4aedb2b650118095f881e57b2856,2021-08-27T00:00:00Z,TESCO ONLINE SHOPPING,-23.62,GBP,DEBIT,DIRECT_DEBIT,,,-635.96,GBP,,DD,,
adea2d71047c3f9aaa6f2ffbdd43f077,2021-08-27T00:00:00Z,PAYPAL EBAY,-7.56,GBP,DEBIT,PURCHASE,,,-643.52,GBP,,DEB,,
384e3ca6a3ac32e1fabafbeb07733dd3,2021-08-25T00:00:00Z,CASHBACK,70.0,GBP,CREDIT,CASH,,,-573.52,GBP,,CSH,,
00defc599e1bc5bee1c78f4b968478e1,2021-08-25T00:00:00Z,MENS HEALTH SUBSCRIPTION,-24.5,GBP,DEBIT,DIRECT_DEBIT,,,-598.02,GBP,,DD,,
84ff6e80c638e4d80810f0470d2da7fa,2021-08-25T00:00:00Z,OUTGOING DD,-10.0,GBP,DEBIT,DIRECT_DEBIT,,,-608.02,GBP,,DD,,
